sRNA	mRNA	Score	Class
isar1	sll0064	0.76392	0
psrr1	sll1479	0.76383	0
psrr1	slr0388	0.76339	0
psrr1	sll1803	0.76326	0
psrr1	sll0301	0.76318	0
psrr1	ssl0707	0.76293	0
psrr1	sll1354	0.76274	0
psrr1	ssl2920	0.76266	0
isar1	slr1790	0.76261	0
isar1	ssl1533	0.76239	0
isar1	sll0601	0.76225	0
isar1	sll1515	0.76204	0
psrr1	slr1300	0.76184	0
isar1	sll1581	0.76164	0
isar1	sll1621	0.76159	0
isar1	sll1878	0.76157	0
isar1	slr0285	0.7611	0
psrr1	sll1979	0.76102	0
psrr1	sll1961	0.76084	0
isar1	sll1352	0.76082	0
psrr1	sll0752	0.76061	0
isar1	slr2044	0.76027	0
psrr1	sll1773	0.76016	0
isar1	slr1033	0.76001	0
psrr1	sll0576	0.75997	0
isar1	sll1638	0.75988	0
psrr1	slr0305	0.75964	0
isar1	slr0520	0.75961	0
psrr1	slr0240	0.75922	0
isar1	slr0467	0.75854	0
isar1	slr1290	0.75819	0
isar1	slr1384	0.75803	0
isar1	slr0498	0.75798	0
isar1	sll0854	0.75785	0
isar1	slr1236	0.75715	0
psrr1	slr1861	0.75706	0
isar1	slr1864	0.75694	0
psrr1	sll0680	0.75694	0
isar1	slr0625	0.75693	0
psrr1	slr0164	0.75665	0
psrr1	slr2043	0.75664	0
psrr1	slr0090	0.75652	0
isar1	sll1276	0.75647	0
psrr1	slr1004	0.7559	0
psrr1	sll0924	0.75572	0
psrr1	sll0194	0.75541	0
psrr1	slr1024	0.75521	0
isar1	slr1799	0.75514	0
isar1	slr2121	0.75475	0
psrr1	ssr2998	0.75457	0
psrr1	sll0461	0.75399	0
isar1	sll0943	0.75367	0
psrr1	sll0418	0.75353	0
isar1	slr1629	0.75344	0
isar1	sll1664	0.75329	0
psrr1	sll1699	0.75305	0
isar1	ssr3000	0.75293	0
isar1	sll0109	0.75273	0
isar1	sll1594	0.75272	0
psrr1	sll0868	0.75259	0
isar1	slr0036	0.75258	0
isar1	sll1188	0.75248	0
psrr1	sll0384	0.75212	0
psrr1	slr0881	0.75198	0
isar1	sll1463	0.7516	0
psrr1	ssl1004	0.75141	0
isar1	slr0815	0.75123	0
psrr1	slr0342	0.75115	0
isar1	slr1816	0.75078	0
psrr1	slr1583	0.75075	0
psrr1	sll1808	0.75021	0
psrr1	slr1513	0.75015	0
psrr1	sll0662	0.74972	0
isar1	sll0756	0.74957	0
isar1	sll1605	0.74952	0
psrr1	slr1266	0.74899	0
psrr1	sll1464	0.74889	0
psrr1	slr0145	0.74822	0
psrr1	slr0212	0.74794	0
isar1	sll1143	0.74777	0
psrr1	slr1453	0.74754	0
psrr1	sll1045	0.74752	0
isar1	sll1363	0.7475	0
isar1	sll1939	0.74672	0
isar1	sll0505	0.74661	0
isar1	slr2017	0.7463	0
psrr1	slr1336	0.74545	0
isar1	slr1962	0.7451	0
psrr1	sll1540	0.7451	0
psrr1	slr1257	0.74461	0
isar1	sll0867	0.74452	0
isar1	slr0455	0.74422	0
psrr1	sll1443	0.74418	0
psrr1	sll1343	0.7435	0
isar1	sll0401	0.74325	0
psrr1	slr1871	0.74303	0
psrr1	sll1737	0.74271	0
isar1	slr0407	0.74218	0
isar1	sll0265	0.74214	0
psrr1	slr0534	0.74212	0
psrr1	slr0395	0.74151	0
psrr1	sll1669	0.74124	0
psrr1	sll1775	0.74073	0
isar1	ssr3409	0.74065	0
isar1	slr0070	0.74052	0
isar1	sll1740	0.74041	0
isar1	sll1072	0.74015	0
psrr1	slr0314	0.73997	0
psrr1	slr1917	0.73936	0
psrr1	slr1434	0.73935	0
psrr1	slr0110	0.73897	0
psrr1	slr0156	0.73893	0
psrr1	sll0994	0.73867	0
psrr1	sll1639	0.7377	0
psrr1	slr1305	0.73768	0
psrr1	sll0185	0.73757	0
psrr1	sll1405	0.73756	0
psrr1	sll1394	0.73736	0
psrr1	slr1084	0.73724	0
psrr1	ssl1784	0.7372	0
psrr1	slr0112	0.73698	0
isar1	slr0603	0.73683	0
isar1	slr1093	0.73678	0
psrr1	ssl2733	0.73628	0
isar1	slr1951	0.73627	0
isar1	slr0755	0.73564	0
isar1	sll0825	0.7356	0
psrr1	slr0774	0.73544	0
psrr1	slr1451	0.73541	0
psrr1	slr2001	0.73541	0
psrr1	sll1837	0.73502	0
psrr1	ssl3436	0.73489	0
psrr1	slr0491	0.73449	0
isar1	slr1407	0.73392	0
psrr1	ssr1386	0.73372	0
isar1	sll0230	0.73356	0
psrr1	sll1024	0.73353	0
psrr1	sll0660	0.7328	0
isar1	sll0875	0.73232	0
isar1	slr0545	0.73216	0
psrr1	sll0400	0.73203	0
isar1	sll0254	0.73195	0
psrr1	slr0152	0.73188	0
isar1	ssl1464	0.73155	0
psrr1	sll1723	0.73097	0
psrr1	sll0696	0.7308	0
isar1	sll0679	0.73076	0
psrr1	sll0513	0.73065	0
isar1	slr1798	0.73062	0
psrr1	slr1520	0.73025	0
isar1	sll1683	0.73023	0
isar1	sll0761	0.73013	0
isar1	sll1808	0.73012	0
psrr1	slr1454	0.72995	0
psrr1	sll1380	0.72985	0
isar1	slr0701	0.7298	0
psrr1	slr0323	0.72976	0
isar1	sll0595	0.72974	0
psrr1	sll1854	0.7293	0
psrr1	slr2051	0.72905	0
psrr1	slr0076	0.729	0
psrr1	slr1684	0.72876	0
psrr1	slr1660	0.72875	0
isar1	slr0875	0.72851	0
psrr1	slr1876	0.72841	0
isar1	slr0224	0.72828	0
psrr1	sll1407	0.72767	0
psrr1	slr0423	0.7275	0
psrr1	slr1577	0.72724	0
psrr1	slr1793	0.72716	0
psrr1	sll0901	0.72686	0
psrr1	sll1925	0.7268	0
isar1	sll1614	0.72675	0
isar1	slr0383	0.72664	0
isar1	sll1325	0.72624	0
psrr1	slr0245	0.7262	0
psrr1	slr0328	0.72618	0
psrr1	sll0107	0.7261	0
isar1	sll0398	0.72567	0
psrr1	slr0151	0.72542	0
psrr1	sll1833	0.72524	0
psrr1	sll0098	0.72486	0
psrr1	slr0105	0.72463	0
psrr1	slr0709	0.72444	0
psrr1	slr2033	0.72443	0
psrr1	ssl1911	0.72415	0
isar1	slr0245	0.72402	0
psrr1	sll1212	0.72392	0
psrr1	sll1999	0.72382	0
isar1	slr0580	0.72349	0
psrr1	slr1566	0.72343	0
psrr1	sll0350	0.72324	0
isar1	slr1454	0.72313	0
psrr1	slr1770	0.72313	0
psrr1	slr1787	0.72302	0
isar1	sll0180	0.723	0
psrr1	slr1393	0.72279	0
isar1	slr1851	0.72277	0
psrr1	slr1183	0.72272	0
psrr1	sll2002	0.7225	0
psrr1	slr2002	0.72166	0
isar1	sll1853	0.72153	0
psrr1	slr0807	0.72152	0
isar1	slr1302	0.72134	0
psrr1	slr0431	0.72099	0
psrr1	slr1536	0.72076	0
psrr1	slr0711	0.72075	0
psrr1	slr1847	0.72074	0
isar1	sll1837	0.72047	0
psrr1	sll0502	0.72037	0
isar1	slr1697	0.72015	0
psrr1	sll0148	0.72004	0
psrr1	slr1327	0.72	0
isar1	sll1499	0.71979	0
psrr1	sll1654	0.71964	0
isar1	slr0772	0.71963	0
isar1	slr1839	0.71942	0
isar1	slr1421	0.71938	0
psrr1	slr0211	0.71933	0
isar1	ssr2067	0.71932	0
psrr1	sll0847	0.71916	0
isar1	slr1912	0.71875	0
isar1	sll0752	0.71871	0
psrr1	slr1916	0.7187	0
psrr1	sll1830	0.71827	0
psrr1	sll1583	0.71822	0
psrr1	slr1216	0.71768	0
psrr1	slr0815	0.71745	0
psrr1	sll1265	0.71723	0
psrr1	slr1678	0.71716	0
isar1	slr0196	0.7169	0
isar1	slr1065	0.71665	0
psrr1	slr2102	0.71662	0
psrr1	slr1173	0.71658	0
psrr1	sll1089	0.71618	0
isar1	sll0920	0.71608	0
psrr1	slr1579	0.71581	0
isar1	sll2015	0.71514	0
psrr1	slr1964	0.71483	0
psrr1	slr1448	0.71467	0
isar1	slr2045	0.7139	0
isar1	slr1449	0.71381	0
psrr1	slr0608	0.71268	0
psrr1	slr0232	0.71263	0
psrr1	slr1110	0.71228	0
psrr1	sll1564	0.71221	0
psrr1	sll0657	0.7117	0
isar1	sll1400	0.71152	0
psrr1	sll1433	0.71135	0
isar1	slr1657	0.71128	0
psrr1	sll1631	0.71122	0
isar1	sll1102	0.71112	0
psrr1	slr0965	0.7109	0
isar1	sll0657	0.71075	0
psrr1	sll1501	0.71047	0
isar1	sll1749	0.71007	0
psrr1	slr1969	0.70996	0
psrr1	sll1473	0.70961	0
isar1	sll1652	0.7095	0
isar1	slr2108	0.70933	0
psrr1	sll0858	0.70883	0
isar1	sll0467	0.7082	0
psrr1	slr0801	0.70791	0
isar1	slr0503	0.70745	0
psrr1	slr2078	0.70738	0
psrr1	sll0602	0.70701	0
psrr1	sll0762	0.70689	0
psrr1	slr1900	0.70682	0
psrr1	ssl0331	0.70642	0
isar1	slr0617	0.70624	0
isar1	slr0798	0.70614	0
psrr1	ssr2130	0.70613	0
psrr1	smr0007	0.7061	0
psrr1	sll1386	0.70606	0
psrr1	slr1653	0.70602	0
isar1	slr0751	0.70508	0
psrr1	slr2005	0.70506	0
psrr1	slr0527	0.70501	0
psrr1	slr1364	0.70499	0
isar1	sll0195	0.70489	0
psrr1	slr0921	0.70477	0
isar1	slr0479	0.70462	0
isar1	sll0934	0.70461	0
psrr1	sll1163	0.70455	0
isar1	slr1517	0.7036	0
isar1	sll0063a	0.70355	0
psrr1	slr0835	0.70343	0
psrr1	sll0541	0.70342	0
psrr1	sll1875	0.70335	0
psrr1	sll0649	0.70327	0
isar1	slr0594	0.70323	0
isar1	slr1772	0.70313	0
isar1	slr0965	0.70308	0
psrr1	slr0163	0.70304	0
psrr1	slr1047	0.70268	0
isar1	slr0821	0.70262	0
psrr1	sll0176	0.70238	0
isar1	slr1865	0.70233	0
psrr1	sll0606	0.70202	0
psrr1	slr1097	0.70176	0
isar1	slr0712	0.70134	0
psrr1	slr0869	0.70109	0
isar1	slr1218	0.70048	0
psrr1	slr1839	0.70013	0
psrr1	slr0400	0.69993	0
isar1	sll1685	0.69985	0
isar1	slr1746	0.69976	0
psrr1	slr0435	0.6988	0
psrr1	sll0936	0.69844	0
psrr1	slr0041	0.69833	0
isar1	ssr2422	0.69828	0
psrr1	slr0741	0.6982	0
psrr1	sll0647	0.69787	0
isar1	slr1251	0.69766	0
psrr1	slr1219	0.69744	0
isar1	slr2026	0.69698	0
isar1	sll0026	0.69684	0
isar1	slr1110	0.69666	0
psrr1	sll1670	0.69657	0
isar1	slr1884	0.69636	0
isar1	sll1037	0.69624	0
isar1	sll1214	0.69605	0
isar1	slr1299	0.69589	0
psrr1	slr0879	0.69587	0
psrr1	sll1666	0.69586	0
psrr1	sll1917	0.69586	0
psrr1	slr1109	0.69568	0
psrr1	sll1296	0.69492	0
isar1	slr0426	0.69455	0
psrr1	slr0679	0.69444	0
isar1	slr1234	0.69441	0
isar1	sll1454	0.69437	0
psrr1	slr0930	0.69405	0
psrr1	sll0933	0.69343	0
psrr1	sll1546	0.69326	0
psrr1	ssr1604	0.69321	0
psrr1	sll1169	0.69317	0
isar1	sll0785	0.69301	0
psrr1	slr0074	0.69274	0
psrr1	slr1721	0.69245	0
psrr1	sll0735	0.6924	0
isar1	sll1441	0.69217	0
isar1	slr0315	0.69213	0
psrr1	sll1521	0.69195	0
isar1	sll0558	0.69143	0
isar1	sll1181	0.69103	0
psrr1	sll0682	0.69099	0
psrr1	sll1389	0.69095	0
psrr1	sll0254	0.69092	0
psrr1	slr1134	0.69082	0
psrr1	slr1717	0.69034	0
isar1	slr1123	0.69023	0
psrr1	slr1342	0.69007	0
psrr1	slr0505	0.68953	0
psrr1	slr1169	0.68941	0
isar1	sll0750	0.68923	0
isar1	sll0501	0.68902	0
psrr1	slr1200	0.68864	0
psrr1	slr1122	0.68826	0
psrr1	slr0355	0.68822	0
psrr1	slr0421	0.68818	0
psrr1	sll1848	0.6878	0
isar1	sll0502	0.68722	0
psrr1	sll1020	0.68695	0
isar1	sll0312	0.68684	0
isar1	slr0954	0.68664	0
psrr1	sll1224	0.68662	0
isar1	slr0011	0.68643	0
isar1	ssl3093	0.68637	0
psrr1	slr0940	0.68637	0
isar1	slr0565	0.68636	0
psrr1	slr1506	0.68636	0
psrr1	slr0604	0.68584	0
psrr1	slr1050	0.68511	0
isar1	sll0641	0.68465	0
psrr1	slr0492	0.68423	0
psrr1	slr0748	0.68413	0
isar1	sll0528	0.68406	0
isar1	slr1107	0.68403	0
psrr1	sll0626	0.6839	0
psrr1	sll1566	0.68302	0
isar1	sll1071	0.6825	0
isar1	slr1464	0.68183	0
psrr1	slr1270	0.68142	0
isar1	slr0775	0.68105	0
isar1	slr0551	0.68043	0
psrr1	sll1899	0.68031	0
isar1	slr0686	0.6803	0
psrr1	sll1864	0.68024	0
isar1	ssl3692	0.67995	0
psrr1	sll0658	0.67991	0
isar1	slr1492	0.67963	0
isar1	slr1856	0.67891	0
psrr1	sll1356	0.67861	0
psrr1	sll0644	0.67858	0
isar1	ssr0109	0.67795	0
psrr1	slr0723	0.67789	0
isar1	sll1167	0.67772	0
psrr1	slr0905	0.67769	0
isar1	sll0876	0.67736	0
psrr1	sll1280	0.6766	0
psrr1	slr0228	0.67652	0
isar1	slr0344	0.67619	0
psrr1	sll0306	0.67598	0
psrr1	sll1060	0.6756	0
psrr1	ssr2047	0.67556	0
psrr1	slr1753	0.67548	0
isar1	sll0236	0.67547	0
psrr1	slr1933	0.67541	0
psrr1	slr0144	0.67494	0
psrr1	sll0488	0.67467	0
psrr1	slr1689	0.67466	0
psrr1	slr1233	0.67423	0
isar1	slr1053	0.67403	0
isar1	sll2008	0.67332	0
psrr1	sll1455	0.673	0
psrr1	slr0854	0.67259	0
isar1	slr1767	0.67247	0
isar1	slr0590	0.67246	0
psrr1	ssl2233	0.6723	0
psrr1	slr0252	0.67182	0
psrr1	slr0220	0.6717	0
psrr1	sll1810	0.67144	0
isar1	sll1507	0.67136	0
psrr1	sll1118	0.67128	0
psrr1	sll0990	0.67098	0
isar1	slr0838	0.67095	0
psrr1	slr1571	0.67067	0
psrr1	sll1686	0.67057	0
psrr1	sll0897	0.67026	0
psrr1	slr1093	0.67013	0
isar1	sll1636	0.6699	0
psrr1	slr1048	0.66989	0
psrr1	sll1110	0.66876	0
psrr1	slr0181	0.66858	0
isar1	smr0007	0.66818	0
psrr1	sll0039	0.66817	0
isar1	slr0854	0.668	0
psrr1	slr0659	0.66731	0
isar1	slr1152	0.66717	0
psrr1	sll0044	0.66651	0
psrr1	ssr1558	0.66599	0
psrr1	sll1926	0.66586	0
psrr1	ssr0657	0.66484	0
psrr1	sll0792	0.6635	0
isar1	sll1426	0.66331	0
isar1	sll2003	0.66267	0
isar1	sll1109	0.66258	0
psrr1	ssl3549	0.66251	0
psrr1	sll1144	0.66247	0
isar1	slr1661	0.66232	0
psrr1	slr1413	0.66224	0
psrr1	slr0898	0.6621	0
psrr1	slr1291	0.66195	0
isar1	sll1811	0.66174	0
psrr1	slr0877	0.6616	0
psrr1	slr0326	0.66148	0
isar1	ssl3549	0.66132	0
isar1	ssr1853	0.66107	0
isar1	sll1296	0.66066	0
psrr1	slr1926	0.66045	0
psrr1	sll1894	0.66037	0
isar1	slr0402	0.66007	0
psrr1	slr2045	0.65998	0
isar1	sll1427	0.65982	0
psrr1	sll1692	0.65965	0
psrr1	slr2062	0.6596	0
psrr1	slr0447	0.65906	0
psrr1	sll1762	0.65895	0
psrr1	sll1973	0.65888	0
psrr1	slr1444	0.65881	0
psrr1	slr1592	0.65872	0
psrr1	sll1263	0.65858	0
psrr1	slr0707	0.65854	0
psrr1	slr1052	0.65813	0
psrr1	ssr2843	0.65811	0
psrr1	slr0006	0.65756	0
psrr1	slr0653	0.65746	0
isar1	slr0877	0.65711	0
psrr1	slr1287	0.65682	0
isar1	sll1746	0.65664	0
isar1	ssl1633	0.65588	0
isar1	sll0443	0.65565	0
psrr1	slr0082	0.65563	0
isar1	sll0444	0.6553	0
psrr1	sll1516	0.65527	0
isar1	slr1751	0.6542	0
isar1	slr2013	0.65418	0
isar1	sll1293	0.65404	0
psrr1	sll0902	0.65382	0
isar1	sll1062	0.65348	0
psrr1	slr0635	0.6528	0
psrr1	slr1301	0.65218	0
isar1	sll0587	0.65183	0
isar1	ssr3189	0.65165	0
isar1	ssl1263	0.65144	0
psrr1	sll0596	0.65109	0
psrr1	slr0324	0.65082	0
isar1	sll1082	0.65069	0
psrr1	sll0360	0.65061	0
isar1	ssl1792	0.65054	0
isar1	sll1987	0.65032	0
psrr1	sll1563	0.65023	0
psrr1	ssr3122	0.64982	0
psrr1	slr1938	0.64975	0
isar1	slr0907	0.64972	0
psrr1	slr1392	0.64932	0
psrr1	slr1275	0.64906	0
psrr1	sll1832	0.64882	0
psrr1	sll0480	0.64876	0
psrr1	sll1103	0.64827	0
psrr1	slr0728	0.64821	0
isar1	sll1189	0.64754	0
psrr1	sll0031	0.64703	0
psrr1	slr1846	0.64619	0
isar1	sll1159	0.64605	0
isar1	slr0229	0.64604	0
psrr1	sll2014	0.64475	0
psrr1	sll1388	0.64452	0
psrr1	slr1843	0.64439	0
isar1	slr1366	0.64405	0
psrr1	slr0066	0.64392	0
isar1	sll0094	0.64364	0
psrr1	sll1612	0.64343	0
psrr1	slr0261	0.64328	0
psrr1	slr0533	0.64319	0
psrr1	sll1277	0.64317	0
isar1	slr0288	0.64302	0
psrr1	slr0104	0.64294	0
psrr1	sll0891	0.64289	0
isar1	slr0106	0.64282	0
psrr1	sll0729	0.64251	0
psrr1	slr1318	0.64228	0
isar1	slr1818	0.64158	0
psrr1	sll1293	0.64067	0
isar1	sll1805	0.64052	0
isar1	slr0662	0.64028	0
psrr1	slr1041	0.63985	0
psrr1	slr1421	0.63953	0
psrr1	slr0012	0.63917	0
psrr1	slr0195	0.63892	0
isar1	slr0842	0.63883	0
psrr1	slr0938	0.63877	0
psrr1	slr1351	0.63819	0
isar1	sll1150	0.63808	0
psrr1	sll1415	0.63783	0
psrr1	slr0941	0.63782	0
psrr1	slr2000	0.63775	0
psrr1	sll0690	0.63752	0
psrr1	sll0749	0.63691	0
psrr1	sll1242	0.63643	0
psrr1	slr1896	0.6364	0
psrr1	sll1910	0.63639	0
isar1	slr1024	0.63638	0
psrr1	slr0386	0.63612	0
isar1	sll1755	0.63596	0
isar1	sll0498	0.63534	0
psrr1	sll1086	0.63521	0
psrr1	slr2011	0.63479	0
psrr1	slr0343	0.63473	0
psrr1	slr0841	0.63405	0
psrr1	slr0251	0.63368	0
psrr1	slr0775	0.63322	0
psrr1	sll1327	0.63321	0
psrr1	sll1628	0.63279	0
psrr1	slr1103	0.63233	0
isar1	sll0912	0.632	0
psrr1	sll0368	0.63177	0
isar1	ssl3364	0.63173	0
psrr1	sll0337	0.63155	0
psrr1	slr2025	0.63146	0
isar1	sll1469	0.63118	0
isar1	slr1076	0.63078	0
isar1	sll0007	0.63069	0
isar1	slr1778	0.63019	0
isar1	slr1722	0.62993	0
isar1	slr0611	0.62962	0
psrr1	slr1927	0.62956	0
psrr1	sll0082	0.62948	0
isar1	slr1301	0.62947	0
psrr1	slr0242	0.62944	0
psrr1	slr0948	0.62867	0
isar1	ssr2016	0.62839	0
psrr1	sll0757	0.62835	0
psrr1	sll1831	0.6282	0
psrr1	slr1461	0.62809	0
psrr1	slr1139	0.62787	0
psrr1	slr1923	0.62783	0
psrr1	slr0664	0.62774	0
isar1	slr0796	0.62759	0
isar1	sll1061	0.62756	0
psrr1	sll1870	0.62747	0
psrr1	slr1906	0.62742	0
psrr1	slr0013	0.62719	0
psrr1	slr1146	0.62711	0
isar1	sll0865	0.62693	0
psrr1	slr1201	0.62648	0
psrr1	sll0147	0.62646	0
isar1	slr1853	0.62645	0
isar1	slr1278	0.62557	0
isar1	slr1974	0.62555	0
psrr1	slr0817	0.62548	0
isar1	slr1273	0.6253	0
psrr1	slr1697	0.62499	0
psrr1	ssl1378	0.62484	0
isar1	slr1048	0.62458	0
psrr1	ssl2781	0.62432	0
isar1	slr1501	0.6243	0
isar1	sll1769	0.62366	0
psrr1	slr1198	0.6233	0
psrr1	ssl0452	0.62258	0
isar1	sll1174	0.62236	0
psrr1	sll1508	0.6222	0
psrr1	slr0640	0.62192	0
psrr1	sll1945	0.62184	0
psrr1	sll0821	0.62173	0
isar1	slr0440	0.62128	0
isar1	slr0006	0.62125	0
psrr1	slr2075	0.62084	0
psrr1	slr1982	0.62078	0
isar1	slr1453	0.62047	0
psrr1	sll0397	0.6202	0
isar1	sll0744	0.62012	0
psrr1	slr1882	0.61984	0
psrr1	slr1798	0.6198	0
psrr1	sll0837	0.61977	0
psrr1	slr1072	0.61898	0
psrr1	slr1259	0.61858	0
isar1	slr1809	0.61806	0
isar1	sll0660	0.61804	0
psrr1	slr0406	0.61802	0
psrr1	sll1659	0.61784	0
psrr1	slr1925	0.61715	0
psrr1	slr1390	0.61699	0
psrr1	ssr0482	0.61627	0
psrr1	slr0070	0.61604	0
psrr1	sll1712	0.61599	0
psrr1	slr1724	0.61584	0
psrr1	slr0553	0.61548	0
psrr1	sll0586	0.61531	0
psrr1	ssl2874	0.61467	0
psrr1	slr1885	0.61435	0
isar1	sll0709	0.61431	0
isar1	slr1963	0.61423	0
psrr1	sll0844	0.61417	0
psrr1	sll1532	0.61387	0
isar1	slr0162	0.61385	0
psrr1	slr1426	0.61339	0
isar1	slr1185	0.61322	0
isar1	slr1557	0.61265	0
isar1	slr0710	0.61232	0
psrr1	slr0262	0.61228	0
psrr1	sll1664	0.6114	0
psrr1	sll1119	0.61118	0
psrr1	slr0031	0.61077	0
isar1	slr1035	0.61068	0
isar1	sll1715	0.61055	0
psrr1	slr1784	0.61048	0
psrr1	sll0804	0.61035	0
psrr1	slr1971	0.61031	0
psrr1	ssr0332	0.61017	0
psrr1	slr1394	0.60998	0
psrr1	ssr1258	0.60959	0
psrr1	sll1643	0.6094	0
isar1	slr1507	0.60935	0
isar1	slr1451	0.60908	0
psrr1	slr0500	0.60858	0
psrr1	sll0160	0.60857	0
isar1	sll1598	0.60851	0
isar1	sll0830	0.60823	0
psrr1	slr1723	0.60802	0
psrr1	sll0549	0.60789	0
psrr1	sll0169	0.60753	0
isar1	slr1136	0.60735	0
psrr1	slr1523	0.6069	0
isar1	slr0199	0.60658	0
isar1	sll1305	0.60611	0
psrr1	sll1162	0.60609	0
psrr1	slr0056	0.60603	0
isar1	sll0141	0.60585	0
psrr1	slr2052	0.60525	0
psrr1	sll1557	0.60517	0
isar1	slr1259	0.60482	0
psrr1	sll0842	0.60451	0
psrr1	slr1534	0.6045	0
psrr1	slr1227	0.60428	0
psrr1	sll2008	0.60373	0
psrr1	slr1030	0.60353	0
psrr1	sll1502	0.60312	0
isar1	sll0648	0.60303	0
psrr1	sll1185	0.60289	0
isar1	sll1084	0.60263	0
isar1	sll1606	0.60247	0
psrr1	slr0603	0.60185	0
isar1	slr1753	0.60164	0
psrr1	slr1437	0.60108	0
psrr1	sll0156	0.60037	0
psrr1	slr0594	0.60032	0
psrr1	slr1821	0.60031	0
psrr1	slr1664	0.59999	0
isar1	sll1601	0.59998	0
isar1	slr0618	0.59995	0
isar1	slr1444	0.59976	0
isar1	sll1925	0.59942	0
psrr1	slr0149	0.59936	0
isar1	sll0283	0.59931	0
psrr1	slr0448	0.5988	0
isar1	sll0364	0.59774	0
psrr1	sll1715	0.59771	0
psrr1	sll1041	0.59725	0
psrr1	sll0300	0.5968	0
psrr1	slr0306	0.59639	0
psrr1	sll1834	0.5961	0
psrr1	slr1557	0.59582	0
isar1	ssr3410	0.59513	0
psrr1	slr0920	0.59478	0
psrr1	slr1730	0.59429	0
psrr1	sll1181	0.59412	0
isar1	sll1810	0.59363	0
psrr1	sll0601	0.59354	0
psrr1	sll1330	0.59347	0
isar1	sll0588	0.593	0
isar1	slr0232	0.5927	0
isar1	sll0378	0.59245	0
psrr1	sll0509	0.59239	0
psrr1	slr0542	0.59234	0
psrr1	sll0481	0.59214	0
isar1	slr0649	0.59187	0
isar1	slr1896	0.59169	0
isar1	sll0767	0.5916	0
isar1	sll0267	0.5911	0
psrr1	slr0239	0.59097	0
psrr1	sll0016	0.59082	0
isar1	slr0722	0.59053	0
psrr1	sll1184	0.59026	0
isar1	slr1773	0.58977	0
psrr1	slr1263	0.58925	0
psrr1	sll1164	0.58903	0
psrr1	slr1298	0.58839	0
psrr1	sll1446	0.58837	0
isar1	sll0027	0.58822	0
psrr1	sll1866	0.58805	0
isar1	slr1287	0.58778	0
isar1	slr1288	0.58723	0
isar1	sll1635	0.58625	0
psrr1	slr0966	0.58619	0
isar1	slr0533	0.58616	0
psrr1	sll0108	0.58603	0
psrr1	ssr3188	0.58593	0
isar1	slr1648	0.58514	0
isar1	slr0836	0.58486	0
psrr1	sll1863	0.5846	0
psrr1	slr1949	0.58429	0
psrr1	sll0763	0.58354	0
isar1	slr1991	0.58322	0
psrr1	sll1592	0.58321	0
psrr1	sll0764	0.58311	0
isar1	slr2118	0.58206	0
isar1	slr1840	0.58189	0
isar1	sll1261	0.5814	0
isar1	slr0207	0.58139	0
isar1	sll1244	0.58116	0
psrr1	slr0596	0.58105	0
psrr1	sll1582	0.58067	0
isar1	slr2126	0.58022	0
psrr1	slr1225	0.58008	0
psrr1	sll1081	0.57964	0
isar1	sll1408	0.5796	0
isar1	slr1329	0.57945	0
psrr1	sll1685	0.57932	0
psrr1	slr0459	0.5792	0
psrr1	slr2007	0.57904	0
psrr1	slr0329	0.57817	0
psrr1	slr0756	0.57815	0
psrr1	sll0555	0.57811	0
psrr1	slr0347	0.57806	0
psrr1	sll0040	0.57743	0
isar1	slr0901	0.57737	0
isar1	sll1032	0.57685	0
psrr1	slr1999	0.57665	0
isar1	sll1178	0.57652	0
psrr1	sll0983	0.57612	0
psrr1	slr1366	0.57583	0
isar1	sll0154	0.5756	0
psrr1	sll0037	0.57477	0
isar1	slr1852	0.57459	0
psrr1	slr1676	0.57441	0
psrr1	slr1133	0.57438	0
psrr1	sll0084	0.57431	0
isar1	sll0723	0.57414	0
psrr1	slr0610	0.57405	0
psrr1	slr0338	0.57364	0
psrr1	slr0626	0.57331	0
isar1	sll0147	0.5733	0
psrr1	ssr3189	0.57288	0
psrr1	sll1069	0.57287	0
psrr1	sll1807	0.57268	0
psrr1	slr2088	0.57138	0
isar1	sll1556	0.57106	0
isar1	slr2024	0.57089	0
psrr1	slr1206	0.57083	0
psrr1	sll0182	0.57072	0
psrr1	sll0761	0.57064	0
psrr1	slr1224	0.57039	0
psrr1	sll0520	0.56999	0
psrr1	sll1879	0.56975	0
psrr1	slr0093	0.56961	0
psrr1	sll1406	0.5696	0
psrr1	slr1431	0.5695	0
psrr1	slr1829	0.56934	0
psrr1	sll1225	0.56922	0
isar1	slr1660	0.56885	0
psrr1	sll0833	0.56865	0
isar1	slr1224	0.56861	0
psrr1	slr1899	0.56847	0
psrr1	slr1125	0.5676	0
psrr1	slr1822	0.56712	0
psrr1	slr0848	0.56708	0
isar1	sll1169	0.56636	0
isar1	slr1861	0.56617	0
psrr1	sll1154	0.56581	0
psrr1	ssl3445	0.56574	0
psrr1	sll0442	0.56506	0
psrr1	sll0740	0.56486	0
isar1	slr0319	0.5647	0
isar1	sll1897	0.5645	0
psrr1	slr0060	0.56427	0
isar1	sll1528	0.56406	0
psrr1	sll0072	0.56392	0
psrr1	slr1369	0.56361	0
isar1	slr0416	0.56343	0
psrr1	sll1101	0.5633	0
psrr1	slr0818	0.56328	0
psrr1	sll1365	0.56317	0
isar1	sll0728	0.56312	0
psrr1	sll1051	0.56302	0
psrr1	sll0681	0.56278	0
psrr1	sll0798	0.56257	0
